"Access","Time (UTCG)","Noise Density (dBW/Hz)","S/T SNR1 (dB)","S/T PDet1","S/T Integrated SNR (dB)","S/T Integrated PDet","S/T Pulses Integrated","S/T Integration Time (sec)","S/T Dwell Time (sec)","S/T Noise Bandwidth (MHz)","S/T Noise Power (dBW)","S/T Ambig Tgt Velocity (m/s)","S/T Ambig MLC Velocity (m/s)","S/T Ambig Tgt Range (km)","S/T Integ. Det. Thresh. (dB)","S/T Integ. CFAR Multiple"
2,1 May 2024 20:15:28.000,-203.975159,-16.5391,0.000120,10.5536,0.000691,512,0.5110,0.5133,30.000,-129.204,3.360,0.000,44.656950,27.7847,0.000000
2,1 May 2024 20:15:31.000,-203.975159,-16.5764,0.000120,10.5163,0.000680,512,0.5110,0.5133,30.000,-129.204,3.360,0.000,45.397495,27.7847,0.000000
2,1 May 2024 20:15:34.000,-203.975159,-16.6136,0.000120,10.4791,0.000670,512,0.5110,0.5133,30.000,-129.204,3.360,0.000,46.138042,27.7847,0.000000
2,1 May 2024 20:15:37.000,-203.975159,-16.6508,0.000119,10.4419,0.000661,512,0.5110,0.5133,30.000,-129.204,3.359,0.000,46.878589,27.7847,0.000000
2,1 May 2024 20:15:40.000,-203.975159,-16.6878,0.000119,10.4049,0.000651,512,0.5110,0.5133,30.000,-129.204,3.359,0.000,47.619137,27.7847,0.000000
2,1 May 2024 20:15:43.000,-203.975159,-16.7248,0.000119,10.3679,0.000640,512,0.5110,0.5133,30.000,-129.204,3.359,0.000,48.359686,27.7847,0.000000
2,1 May 2024 20:15:46.000,-203.975159,-16.7617,0.000119,10.3310,0.000631,512,0.5110,0.5133,30.000,-129.204,3.358,0.000,49.100236,27.7847,0.000000
2,1 May 2024 20:15:49.000,-203.975159,-16.7986,0.000119,10.2941,0.000623,512,0.5110,0.5133,30.000,-129.204,3.358,0.000,49.840787,27.7847,0.000000
2,1 May 2024 20:15:52.000,-203.975159,-16.8353,0.000119,10.2574,0.000614,512,0.5110,0.5133,30.000,-129.204,3.358,0.000,50.581339,27.7847,0.000000
2,1 May 2024 20:15:55.000,-203.975159,-16.8720,0.000119,10.2207,0.000606,512,0.5110,0.5133,30.000,-129.204,3.357,0.000,51.321892,27.7847,0.000000
2,1 May 2024 20:15:58.000,-203.975159,-16.9086,0.000118,10.1841,0.000597,512,0.5110,0.5133,30.000,-129.204,3.357,0.000,52.062446,27.7847,0.000000
2,1 May 2024 20:16:01.000,-203.975159,-16.9451,0.000118,10.1476,0.000589,512,0.5110,0.5134,30.000,-129.204,3.357,0.000,52.803001,27.7847,0.000000
2,1 May 2024 20:16:04.000,-203.975159,-16.9816,0.000118,10.1111,0.000580,512,0.5110,0.5134,30.000,-129.204,3.356,0.000,53.543557,27.7847,0.000000
2,1 May 2024 20:16:07.000,-203.975159,-17.0180,0.000118,10.0747,0.000572,512,0.5110,0.5134,30.000,-129.204,3.356,0.000,54.284114,27.7847,0.000000
2,1 May 2024 20:16:10.000,-203.975159,-17.0543,0.000118,10.0384,0.000565,512,0.5110,0.5134,30.000,-129.204,3.356,0.000,55.024672,27.7847,0.000000
2,1 May 2024 20:16:13.000,-203.975159,-17.0905,0.000118,10.0022,0.000558,512,0.5110,0.5134,30.000,-129.204,3.356,0.000,55.765231,27.7847,0.000000
2,1 May 2024 20:16:16.000,-203.975159,-17.1266,0.000117,9.9661,0.000550,512,0.5110,0.5134,30.000,-129.204,3.355,0.000,56.505791,27.7847,0.000000
2,1 May 2024 20:16:19.000,-203.975159,-17.1627,0.000117,9.9300,0.000543,512,0.5110,0.5134,30.000,-129.204,3.355,0.000,57.246352,27.7847,0.000000
2,1 May 2024 20:16:22.000,-203.975159,-17.1987,0.000117,9.8940,0.000537,512,0.5110,0.5134,30.000,-129.204,3.355,0.000,57.986913,27.7847,0.000000
2,1 May 2024 20:16:25.000,-203.975159,-17.2346,0.000117,9.8581,0.000530,512,0.5110,0.5134,30.000,-129.204,3.354,0.000,58.727476,27.7847,0.000000
2,1 May 2024 20:16:28.000,-203.975159,-17.2704,0.000117,9.8223,0.000522,512,0.5110,0.5134,30.000,-129.204,3.354,0.000,59.468039,27.7847,0.000000
2,1 May 2024 20:16:31.000,-203.975159,-17.3062,0.000117,9.7865,0.000516,512,0.5110,0.5134,30.000,-129.204,3.354,0.000,60.208603,27.7847,0.000000
2,1 May 2024 20:16:34.000,-203.975159,-17.3419,0.000117,9.7508,0.000509,512,0.5110,0.5134,30.000,-129.204,3.354,0.000,60.949169,27.7847,0.000000
2,1 May 2024 20:16:37.000,-203.975159,-17.3775,0.000117,9.7152,0.000503,512,0.5110,0.5134,30.000,-129.204,3.353,0.000,61.689734,27.7847,0.000000
2,1 May 2024 20:16:40.000,-203.975159,-17.4131,0.000116,9.6796,0.000497,512,0.5110,0.5134,30.000,-129.204,3.353,0.000,62.430301,27.7847,0.000000
2,1 May 2024 20:16:43.000,-203.975159,-17.4486,0.000116,9.6441,0.000491,512,0.5110,0.5134,30.000,-129.204,3.353,0.000,63.170869,27.7847,0.000000
2,1 May 2024 20:16:46.000,-203.975159,-17.4840,0.000116,9.6087,0.000486,512,0.5110,0.5134,30.000,-129.204,3.353,0.000,63.911438,27.7847,0.000000
2,1 May 2024 20:16:49.000,-203.975159,-17.5193,0.000116,9.5734,0.000480,512,0.5110,0.5134,30.000,-129.204,3.352,0.000,64.652007,27.7847,0.000000
2,1 May 2024 20:16:52.000,-203.975159,-17.5546,0.000116,9.5381,0.000474,512,0.5110,0.5134,30.000,-129.204,3.352,0.000,65.392577,27.7847,0.000000
2,1 May 2024 20:16:55.000,-203.975159,-17.5898,0.000116,9.5029,0.000468,512,0.5110,0.5134,30.000,-129.204,3.352,0.000,66.133148,27.7847,0.000000
2,1 May 2024 20:16:58.000,-203.975159,-17.6249,0.000116,9.4678,0.000462,512,0.5110,0.5134,30.000,-129.204,3.352,0.000,66.873720,27.7847,0.000000
2,1 May 2024 20:17:01.000,-203.975159,-17.6600,0.000116,9.4327,0.000457,512,0.5110,0.5135,30.000,-129.204,3.351,0.000,67.614293,27.7847,0.000000
2,1 May 2024 20:17:04.000,-203.975159,-17.6949,0.000115,9.3978,0.000452,512,0.5110,0.5135,30.000,-129.204,3.351,0.000,68.354866,27.7847,0.000000
2,1 May 2024 20:17:07.000,-203.975159,-17.7298,0.000115,9.3629,0.000447,512,0.5110,0.5135,30.000,-129.204,3.351,0.000,69.095440,27.7847,0.000000
2,1 May 2024 20:17:10.000,-203.975159,-17.7647,0.000115,9.3280,0.000442,512,0.5110,0.5135,30.000,-129.204,3.351,0.000,69.836015,27.7847,0.000000
2,1 May 2024 20:17:13.000,-203.975159,-17.7995,0.000115,9.2932,0.000438,512,0.5110,0.5135,30.000,-129.204,3.350,0.000,70.576591,27.7847,0.000000
2,1 May 2024 20:17:16.000,-203.975159,-17.8342,0.000115,9.2585,0.000433,512,0.5110,0.5135,30.000,-129.204,3.350,0.000,71.317167,27.7847,0.000000
2,1 May 2024 20:17:19.000,-203.975159,-17.8688,0.000115,9.2239,0.000428,512,0.5110,0.5135,30.000,-129.204,3.350,0.000,72.057745,27.7847,0.000000
2,1 May 2024 20:17:22.000,-203.975159,-17.9034,0.000115,9.1893,0.000423,512,0.5110,0.5135,30.000,-129.204,3.350,0.000,72.798323,27.7847,0.000000
2,1 May 2024 20:17:25.000,-203.975159,-17.9378,0.000115,9.1549,0.000418,512,0.5110,0.5135,30.000,-129.204,3.350,0.000,73.538901,27.7847,0.000000
2,1 May 2024 20:17:28.000,-203.975159,-17.9723,0.000114,9.1204,0.000414,512,0.5110,0.5135,30.000,-129.204,3.349,0.000,74.279481,27.7847,0.000000
2,1 May 2024 20:17:31.000,-203.975159,-18.0066,0.000114,9.0861,0.000410,512,0.5110,0.5135,30.000,-129.204,3.349,0.000,75.020061,27.7847,0.000000
2,1 May 2024 20:17:34.000,-203.975159,-18.0409,0.000114,9.0518,0.000406,512,0.5110,0.5135,30.000,-129.204,3.349,0.000,75.760641,27.7847,0.000000
2,1 May 2024 20:17:37.000,-203.975159,-18.0751,0.000114,9.0176,0.000401,512,0.5110,0.5135,30.000,-129.204,3.349,0.000,76.501223,27.7847,0.000000
2,1 May 2024 20:17:40.000,-203.975159,-18.1093,0.000114,8.9834,0.000397,512,0.5110,0.5135,30.000,-129.204,3.349,0.000,77.241805,27.7847,0.000000
2,1 May 2024 20:17:43.000,-203.975159,-18.1434,0.000114,8.9493,0.000394,512,0.5110,0.5135,30.000,-129.204,3.348,0.000,77.982388,27.7847,0.000000
2,1 May 2024 20:17:46.000,-203.975159,-18.1774,0.000114,8.9153,0.000390,512,0.5110,0.5135,30.000,-129.204,3.348,0.000,78.722971,27.7847,0.000000
2,1 May 2024 20:17:49.000,-203.975159,-18.2114,0.000114,8.8813,0.000386,512,0.5110,0.5135,30.000,-129.204,3.348,0.000,79.463555,27.7847,0.000000
2,1 May 2024 20:17:52.000,-203.975159,-18.2453,0.000114,8.8474,0.000382,512,0.5110,0.5135,30.000,-129.204,3.348,0.000,80.204139,27.7847,0.000000
2,1 May 2024 20:17:55.000,-203.975159,-18.2791,0.000113,8.8136,0.000378,512,0.5110,0.5135,30.000,-129.204,3.348,0.000,80.944725,27.7847,0.000000
2,1 May 2024 20:17:58.000,-203.975159,-18.3128,0.000113,8.7799,0.000374,512,0.5110,0.5135,30.000,-129.204,3.348,0.000,81.685311,27.7847,0.000000
2,1 May 2024 20:18:01.000,-203.975159,-18.3465,0.000113,8.7462,0.000370,512,0.5110,0.5135,30.000,-129.204,3.347,0.000,82.425897,27.7847,0.000000
2,1 May 2024 20:18:03.545,-203.975159,-18.3751,0.000113,8.7176,0.000368,512,0.5110,0.5136,30.000,-129.204,3.347,0.000,83.054116,27.7847,0.000000

